player_id,player_name,minutes,goals,assists,goals_per_90,assists_per_90,date,market_value_in_eur,date_of_birth,position,current_club_name,current_club_domestic_competition_id,age,actual_value_m,clean_name,birth_year,Born,position_group,xG,xAG,PrgC,PrgP,PrgR,Sh,club,league,xG_per_90,xAG_per_90,PrgC_per_90,PrgP_per_90,PrgR_per_90,Sh_per_90,predicted_value_m,value_gap_m,undervaluation_pct
346567,Luca Pellegrini,1058,0,6,0.0,0.5103969754253308,2025-06-17,3000000.0,1999-03-07,Defender,Società Sportiva Lazio S.p.A.,IT1,26.316221765913756,3.0,luca pellegrini,1999,1999.0,Defender,0.7,1.8,21,72,61,13,Società Sportiva Lazio S.p.A.,Serie A,0.05954631379962192,0.15311909262759926,1.7863894139886578,6.12476370510397,5.189035916824197,1.10586011342155,35.66280822603322,32.66280822603322,1088.7602742011074
540941,Mikkel Damsgaard,2930,2,11,0.0614334470989761,0.3378839590443686,2025-05-30,28000000.0,2000-07-03,Midfield,Brentford FC,GB1,24.99110198494182,28.0,mikkel damsgaard,2000,2000.0,Midfield,2.8,8.4,73,234,137,35,Brentford FC,Premier League,0.08600682593856654,0.25802047781569964,2.242320819112628,7.187713310580205,4.208191126279863,1.075085324232082,60.06541003441008,32.06541003441008,114.51932155146456
341227,Juan Miranda,2277,0,6,0.0,0.2371541501976284,2025-06-17,15000000.0,2000-01-19,Defender,Bologna Football Club 1909,IT1,25.44558521560575,15.0,juan miranda,2000,2000.0,Defender,0.7,6.1,34,163,88,22,Bologna Football Club 1909,Serie A,0.02766798418972332,0.24110671936758893,1.3438735177865613,6.442687747035573,3.4782608695652173,0.8695652173913043,46.868178330928316,31.868178330928316,212.45452220618878
355861,Arnaut Danjuma,1538,4,0,0.2340702210663199,0.0,2025-06-09,4000000.0,1997-01-31,Attack,Valencia CF,ES1,28.410677618069816,4.0,arnaut danjuma,1997,1997.0,Attack,4.4,1.7,95,42,202,36,Valencia CF,La Liga,0.2574772431729519,0.09947984395318596,5.559167750325098,2.457737321196359,11.820546163849153,2.1066319895968793,35.615289823139825,31.615289823139825,790.3822455784956
434433,Nikola Krstović,3070,11,5,0.3224755700325732,0.1465798045602606,2025-06-17,15000000.0,2000-04-05,Attack,US Lecce,IT1,25.234770704996578,15.0,nikola krstovic,2000,2000.0,Attack,12.1,2.9,42,56,149,134,US Lecce,Serie A,0.3547231270358306,0.08501628664495114,1.231270358306189,1.6416938110749184,4.368078175895765,3.9283387622149837,46.558586229511235,31.558586229511235,210.39057486340823
566723,Michael Olise,2347,12,18,0.4601619088197699,0.6902428632296549,2025-06-05,100000000.0,2001-12-12,Attack,Bayern Munich,L1,23.548254620123203,100.0,michael olise,2001,2001.0,Attack,9.7,12.0,119,184,381,86,Bayern Munich,Bundesliga,0.371964209629314,0.4601619088197699,4.563272262462719,7.055815935236472,14.610140605027695,3.2978270132083507,129.9269402356902,29.92694023569021,29.926940235690207
783094,Benjamin Bouchouari,1775,1,0,0.0507042253521126,0.0,2025-06-03,5000000.0,2001-11-13,Midfield,Trabzonspor,TR1,23.627652292950035,5.0,benjamin bouchouari,2001,2001.0,Midfield,0.6,0.9,48,133,54,16,Trabzonspor,,0.030422535211267605,0.045633802816901416,2.4338028169014088,6.743661971830986,2.7380281690140844,0.8112676056338028,34.83827547730047,29.83827547730047,596.7655095460094
392569,Gabriele Zappa,3062,2,0,0.0587851077726975,0.0,2025-06-17,4000000.0,1999-12-22,Defender,Cagliari Calcio,IT1,25.522245037645447,4.0,gabriele zappa,1999,1999.0,Defender,0.9,3.6,57,146,82,11,Cagliari Calcio,Serie A,0.026453298497713912,0.10581319399085565,1.6753755715218812,4.291312867406924,2.410189418680601,0.3233180927498367,32.67555309320311,28.675553093203114,716.8888273300778
395237,Maxence Caqueret,1670,2,3,0.1077844311377245,0.1616766467065868,2025-06-17,16000000.0,2000-02-15,Midfield,Como 1907,IT1,25.371663244353183,16.0,maxence caqueret,2000,2000.0,Midfield,1.5,1.9,29,126,61,15,Como 1907,Serie A,0.08083832335329341,0.10239520958083831,1.562874251497006,6.790419161676646,3.287425149700599,0.8083832335329341,44.50184008584008,28.50184008584008,178.1365005365005
435772,Charles De Ketelaere,2080,7,8,0.3028846153846154,0.3461538461538461,2025-06-17,35000000.0,2001-03-10,Midfield,Atalanta BC,IT1,24.306639288158795,35.0,charles de ketelaere,2001,2001.0,Midfield,7.3,6.0,108,140,211,48,Atalanta BC,Serie A,0.3158653846153846,0.25961538461538464,4.673076923076923,6.0576923076923075,9.129807692307692,2.076923076923077,63.02284096921603,28.022840969216027,80.06525991204579
38253,Robert Lewandowski,2682,27,2,0.9060402684563758,0.0671140939597315,2025-06-09,12000000.0,1988-08-21,Attack,FC Barcelona,ES1,36.85694729637235,12.0,robert lewandowski,1988,1988.0,Attack,27.1,2.3,27,48,164,111,FC Barcelona,La Liga,0.9093959731543625,0.07718120805369127,0.9060402684563758,1.610738255033557,5.503355704697986,3.7248322147651005,39.88562048137049,27.885620481370488,232.38017067808738
729814,Georges Mikautadze,1434,11,6,0.6903765690376569,0.3765690376569037,2025-06-03,22000000.0,2000-10-31,Attack,Villarreal CF,ES1,24.66255989048597,22.0,georges mikautadze,2000,2000.0,Attack,10.3,4.3,37,54,140,52,Villarreal CF,La Liga,0.6464435146443516,0.26987447698744765,2.3221757322175733,3.389121338912134,8.786610878661088,3.2635983263598325,49.75106613756611,27.751066137566113,126.14120971620962
391004,Jonas Wind,1971,9,3,0.410958904109589,0.136986301369863,2025-06-05,12000000.0,1999-02-07,Attack,VfL Wolfsburg,L1,26.392881587953458,12.0,jonas wind,1999,1999.0,Attack,5.7,4.2,17,100,94,38,VfL Wolfsburg,Bundesliga,0.2602739726027397,0.1917808219178082,0.776255707762557,4.5662100456621,4.292237442922374,1.735159817351598,38.98935730750734,26.98935730750734,224.9113108958945
427572,Zuriko Davitashvili,2763,9,8,0.2931596091205212,0.260586319218241,2025-06-03,10000000.0,2001-02-15,Attack,AS Saint-Étienne,FR1,24.369609856262834,10.0,zuriko davitashvili,2001,2001.0,Attack,8.1,4.7,95,73,224,68,AS Saint-Étienne,Ligue 1,0.26384364820846906,0.15309446254071662,3.0944625407166124,2.3778501628664497,7.296416938110749,2.214983713355049,36.89809969937469,26.89809969937469,268.9809969937469
242273,Pedro Chirivella,2363,0,2,0.0,0.0761743546339399,2025-06-03,5000000.0,1997-05-23,Midfield,Panathinaikos Athlitikos Omilos,GR1,28.10403832991102,5.0,pedro chirivella,1997,1997.0,Midfield,0.5,1.8,16,170,25,8,Panathinaikos Athlitikos Omilos,,0.01904358865848498,0.06855691917054592,0.6093948370715193,6.474820143884892,0.9521794329242489,0.30469741853575966,31.36299573112073,26.36299573112073,527.2599146224146
634131,Aimar Oroz,2983,5,4,0.150854844116661,0.1206838752933288,2025-06-09,15000000.0,2001-11-27,Midfield,CA Osasuna,ES1,23.589322381930184,15.0,aimar oroz,2001,2001.0,Midfield,4.2,2.9,74,163,142,47,CA Osasuna,La Liga,0.12671806905799532,0.08749580958766343,2.232651692926584,4.917867918203151,4.284277572913175,1.418035534696614,41.03610185185184,26.03610185185184,173.57401234567894
